P=5.0 I=0.0 D=0.0
Time,Temperature
2019-11-25 18:18:56,28.76
2019-11-25 18:18:59,28.76
2019-11-25 18:19:01,28.76
2019-11-25 18:19:03,28.76
2019-11-25 18:19:05,28.75
2019-11-25 18:19:07,28.75
2019-11-25 18:19:09,28.75
2019-11-25 18:19:12,28.75
2019-11-25 18:19:14,28.74
2019-11-25 18:19:16,28.74
2019-11-25 18:19:18,28.73
2019-11-25 18:19:21,28.73
2019-11-25 18:19:23,28.73
2019-11-25 18:19:25,28.73
2019-11-25 18:19:27,28.72
2019-11-25 18:19:29,28.72
2019-11-25 18:19:31,28.72
2019-11-25 18:19:34,28.72
2019-11-25 18:19:36,28.71
2019-11-25 18:19:38,28.71
2019-11-25 18:19:40,28.71
2019-11-25 18:19:42,28.71
2019-11-25 18:19:45,28.7
2019-11-25 18:19:47,28.7
2019-11-25 18:19:49,28.7
2019-11-25 18:19:51,28.7
2019-11-25 18:19:53,28.69
2019-11-25 18:19:55,28.69
2019-11-25 18:19:58,28.69
2019-11-25 18:20:00,28.68
2019-11-25 18:20:02,28.68
2019-11-25 18:20:04,28.68
2019-11-25 18:20:06,28.68
2019-11-25 18:20:09,28.67
2019-11-25 18:20:11,28.67
2019-11-25 18:20:13,28.67
2019-11-25 18:20:15,28.67
2019-11-25 18:20:17,28.67
2019-11-25 18:20:20,28.66
2019-11-25 18:20:22,28.66
2019-11-25 18:20:24,28.66
2019-11-25 18:20:26,28.66
2019-11-25 18:20:28,28.65
2019-11-25 18:20:30,28.65
2019-11-25 18:20:33,28.65
2019-11-25 18:20:35,28.65
2019-11-25 18:20:37,28.64
2019-11-25 18:20:39,28.64
2019-11-25 18:20:41,28.64
2019-11-25 18:20:44,28.63
2019-11-25 18:20:46,28.63
2019-11-25 18:20:48,28.63
2019-11-25 18:20:50,28.63
2019-11-25 18:20:52,28.63
2019-11-25 18:20:54,28.62
2019-11-25 18:20:57,28.62
2019-11-25 18:20:59,28.62
2019-11-25 18:21:01,28.62
2019-11-25 18:21:03,28.62
2019-11-25 18:21:05,28.61
2019-11-25 18:21:08,28.61
2019-11-25 18:21:10,28.61
2019-11-25 18:21:12,28.61
2019-11-25 18:21:14,28.6
2019-11-25 18:21:16,28.6
2019-11-25 18:21:18,28.6
2019-11-25 18:21:21,28.6
2019-11-25 18:21:23,28.6
2019-11-25 18:21:25,28.6
2019-11-25 18:21:27,28.59
2019-11-25 18:21:29,28.59
2019-11-25 18:21:32,28.59
2019-11-25 18:21:34,28.58
2019-11-25 18:21:36,28.58
2019-11-25 18:21:38,28.58
2019-11-25 18:21:40,28.58
2019-11-25 18:21:42,28.58
2019-11-25 18:21:45,28.57
2019-11-25 18:21:47,28.57
2019-11-25 18:21:49,28.57
2019-11-25 18:21:51,28.57
2019-11-25 18:21:53,28.57
2019-11-25 18:21:56,28.56
2019-11-25 18:21:58,28.56
2019-11-25 18:22:00,28.56
2019-11-25 18:22:02,28.56
2019-11-25 18:22:04,28.56
2019-11-25 18:22:07,28.55
2019-11-25 18:22:09,28.55
2019-11-25 18:22:11,28.55
2019-11-25 18:22:13,28.55
2019-11-25 18:22:15,28.55
2019-11-25 18:22:17,28.55
2019-11-25 18:22:20,28.55
2019-11-25 18:22:22,28.54
2019-11-25 18:22:24,28.54
2019-11-25 18:22:26,28.54
2019-11-25 18:22:28,28.53
2019-11-25 18:22:31,28.53
2019-11-25 18:22:33,28.53
2019-11-25 18:22:35,28.53
2019-11-25 18:22:37,28.53
2019-11-25 18:22:39,28.52
2019-11-25 18:22:42,28.52
2019-11-25 18:22:44,28.52
2019-11-25 18:22:46,28.52
2019-11-25 18:22:48,28.52
2019-11-25 18:22:50,28.52
2019-11-25 18:22:53,28.51
2019-11-25 18:22:55,28.51
2019-11-25 18:22:57,28.51
2019-11-25 18:22:59,28.51
2019-11-25 18:23:01,28.51
2019-11-25 18:23:04,28.51
2019-11-25 18:23:06,28.51
2019-11-25 18:23:08,28.5
2019-11-25 18:23:10,28.5
2019-11-25 18:23:12,28.5
2019-11-25 18:23:15,28.5
2019-11-25 18:23:17,28.5
2019-11-25 18:23:19,28.49
2019-11-25 18:23:21,28.49
2019-11-25 18:23:23,28.49
2019-11-25 18:23:26,28.49
2019-11-25 18:23:28,28.48
2019-11-25 18:23:30,28.48
2019-11-25 18:23:32,28.48
2019-11-25 18:23:34,28.48
2019-11-25 18:23:37,28.48
2019-11-25 18:23:39,28.48
2019-11-25 18:23:41,28.47
2019-11-25 18:23:43,28.47
2019-11-25 18:23:45,28.47
2019-11-25 18:23:48,28.47
2019-11-25 18:23:50,28.47
2019-11-25 18:23:52,28.47
2019-11-25 18:23:54,28.46
2019-11-25 18:23:57,28.46
2019-11-25 18:23:59,28.46
2019-11-25 18:24:01,28.46
2019-11-25 18:24:03,28.46
2019-11-25 18:24:05,28.46
2019-11-25 18:24:08,28.46
2019-11-25 18:24:10,28.45
2019-11-25 18:24:12,28.45
2019-11-25 18:24:14,28.45
2019-11-25 18:24:16,28.45
2019-11-25 18:24:19,28.45
2019-11-25 18:24:21,28.45
2019-11-25 18:24:23,28.45
2019-11-25 18:24:25,28.45
2019-11-25 18:24:27,28.44
2019-11-25 18:24:30,28.44
2019-11-25 18:24:32,28.44
2019-11-25 18:24:34,28.43
2019-11-25 18:24:36,28.43
2019-11-25 18:24:38,28.43
2019-11-25 18:24:41,28.43
2019-11-25 18:24:43,28.43
2019-11-25 18:24:45,28.43
2019-11-25 18:24:47,28.43
2019-11-25 18:24:50,28.43
2019-11-25 18:24:52,28.43
2019-11-25 18:24:54,28.43
2019-11-25 18:24:56,28.42
2019-11-25 18:24:58,28.42
2019-11-25 18:25:01,28.42
2019-11-25 18:25:03,28.42
2019-11-25 18:25:05,28.42
2019-11-25 18:25:07,28.42
2019-11-25 18:25:09,28.42
2019-11-25 18:25:12,28.42
2019-11-25 18:25:14,28.41
2019-11-25 18:25:16,28.41
2019-11-25 18:25:18,28.41
2019-11-25 18:25:20,28.41
2019-11-25 18:25:23,28.41
2019-11-25 18:25:25,28.41
2019-11-25 18:25:27,28.41
2019-11-25 18:25:29,28.41
2019-11-25 18:25:31,28.41
2019-11-25 18:25:34,28.4
2019-11-25 18:25:36,28.4
2019-11-25 18:25:38,28.4
2019-11-25 18:25:40,28.4
2019-11-25 18:25:43,28.4
2019-11-25 18:25:45,28.4
2019-11-25 18:25:47,28.4
2019-11-25 18:25:49,28.39
2019-11-25 18:25:51,28.39
2019-11-25 18:25:53,28.39
2019-11-25 18:25:56,28.39
2019-11-25 18:25:58,28.38
2019-11-25 18:26:00,28.38
2019-11-25 18:26:02,28.38
2019-11-25 18:26:04,28.38
2019-11-25 18:26:07,28.38
2019-11-25 18:26:09,28.38
2019-11-25 18:26:11,28.38
2019-11-25 18:26:13,28.38
2019-11-25 18:26:16,28.37
2019-11-25 18:26:18,28.37
2019-11-25 18:26:20,28.37
2019-11-25 18:26:22,28.37
2019-11-25 18:26:24,28.37
2019-11-25 18:26:27,28.37
2019-11-25 18:26:29,28.37
2019-11-25 18:26:31,28.37
2019-11-25 18:26:33,28.36
2019-11-25 18:26:35,28.36
2019-11-25 18:26:38,28.36
2019-11-25 18:26:40,28.36
2019-11-25 18:26:42,28.36
2019-11-25 18:26:44,28.36
2019-11-25 18:26:46,28.36
2019-11-25 18:26:49,28.36
2019-11-25 18:26:51,28.36
2019-11-25 18:26:53,28.36
2019-11-25 18:26:55,28.35
2019-11-25 18:26:57,28.35
2019-11-25 18:27:00,28.35
2019-11-25 18:27:02,28.35
2019-11-25 18:27:04,28.35
2019-11-25 18:27:06,28.35
2019-11-25 18:27:08,28.35
2019-11-25 18:27:10,28.35
2019-11-25 18:27:13,28.35
2019-11-25 18:27:15,28.34
2019-11-25 18:27:17,28.34
2019-11-25 18:27:19,28.34
2019-11-25 18:27:21,28.33
2019-11-25 18:27:24,28.33
2019-11-25 18:27:26,28.33
2019-11-25 18:27:28,28.33
2019-11-25 18:27:30,28.33
2019-11-25 18:27:32,28.33
2019-11-25 18:27:34,28.33
2019-11-25 18:27:37,28.33
2019-11-25 18:27:39,28.33
2019-11-25 18:27:41,28.33
2019-11-25 18:27:43,28.32
2019-11-25 18:27:45,28.32
2019-11-25 18:27:47,28.32
2019-11-25 18:27:50,28.32
2019-11-25 18:27:52,28.32
2019-11-25 18:27:54,28.32
2019-11-25 18:27:56,28.32
2019-11-25 18:27:58,28.32
2019-11-25 18:28:01,28.32
2019-11-25 18:28:03,28.31
2019-11-25 18:28:05,28.31
2019-11-25 18:28:07,28.31
2019-11-25 18:28:09,28.31
2019-11-25 18:28:11,28.31
2019-11-25 18:28:14,28.31
2019-11-25 18:28:16,28.31
2019-11-25 18:28:18,28.31
2019-11-25 18:28:20,28.31
2019-11-25 18:28:22,28.31
2019-11-25 18:28:25,28.3
2019-11-25 18:28:27,28.3
2019-11-25 18:28:29,28.3
2019-11-25 18:28:31,28.3
2019-11-25 18:28:33,28.3
2019-11-25 18:28:35,28.3
2019-11-25 18:28:38,28.3
2019-11-25 18:28:40,28.3
2019-11-25 18:28:42,28.3
2019-11-25 18:28:44,28.3
2019-11-25 18:28:46,28.29
2019-11-25 18:28:49,28.29
2019-11-25 18:28:51,28.29
2019-11-25 18:28:53,28.29
2019-11-25 18:28:55,28.28
2019-11-25 18:28:57,28.28
2019-11-25 18:28:59,28.28
2019-11-25 18:29:02,28.28
2019-11-25 18:29:04,28.28
2019-11-25 18:29:06,28.28
2019-11-25 18:29:08,28.28
2019-11-25 18:29:10,28.28
2019-11-25 18:29:13,28.28
2019-11-25 18:29:15,28.27
2019-11-25 18:29:17,28.27
2019-11-25 18:29:19,28.27
2019-11-25 18:29:21,28.27
2019-11-25 18:29:23,28.27
2019-11-25 18:29:26,28.27
2019-11-25 18:29:28,28.27
2019-11-25 18:29:30,28.27
2019-11-25 18:29:32,28.27
2019-11-25 18:29:34,28.27
2019-11-25 18:29:36,28.26
2019-11-25 18:29:39,28.26
2019-11-25 18:29:41,28.26
2019-11-25 18:29:43,28.26
2019-11-25 18:29:45,28.26
2019-11-25 18:29:47,28.26
2019-11-25 18:29:50,28.26
2019-11-25 18:29:52,28.26
2019-11-25 18:29:54,28.26
2019-11-25 18:29:56,28.26
2019-11-25 18:29:58,28.25
2019-11-25 18:30:01,28.25
2019-11-25 18:30:03,28.25
2019-11-25 18:30:05,28.25
2019-11-25 18:30:07,28.25
2019-11-25 18:30:09,28.25
2019-11-25 18:30:12,28.25
2019-11-25 18:30:14,28.25
2019-11-25 18:30:16,28.25
2019-11-25 18:30:18,28.25
2019-11-25 18:30:20,28.25
2019-11-25 18:30:23,28.25
2019-11-25 18:30:25,28.24
2019-11-25 18:30:27,28.24
2019-11-25 18:30:29,28.24
2019-11-25 18:30:31,28.24
2019-11-25 18:30:34,28.24
2019-11-25 18:30:36,28.23
2019-11-25 18:30:38,28.23
2019-11-25 18:30:40,28.23
2019-11-25 18:30:43,28.23
2019-11-25 18:30:45,28.23
2019-11-25 18:30:47,28.23
2019-11-25 18:30:49,28.23
2019-11-25 18:30:51,28.23
2019-11-25 18:30:54,28.23
2019-11-25 18:30:56,28.23
2019-11-25 18:30:58,28.23
2019-11-25 18:31:00,28.23
2019-11-25 18:31:02,28.23
2019-11-25 18:31:05,28.22
2019-11-25 18:31:07,28.22
2019-11-25 18:31:09,28.22
2019-11-25 18:31:11,28.22
2019-11-25 18:31:13,28.22
2019-11-25 18:31:16,28.22
2019-11-25 18:31:18,28.22
2019-11-25 18:31:20,28.22
2019-11-25 18:31:22,28.22
2019-11-25 18:31:24,28.22
2019-11-25 18:31:27,28.22
2019-11-25 18:31:29,28.21
2019-11-25 18:31:31,28.22
2019-11-25 18:31:33,28.21
2019-11-25 18:31:35,28.21
2019-11-25 18:31:38,28.21
2019-11-25 18:31:40,28.21
2019-11-25 18:31:42,28.21
2019-11-25 18:31:44,28.21
2019-11-25 18:31:47,28.21
2019-11-25 18:31:49,28.21
2019-11-25 18:31:51,28.21
2019-11-25 18:31:53,28.21
2019-11-25 18:31:55,28.21
2019-11-25 18:31:57,28.21
2019-11-25 18:32:00,28.2
2019-11-25 18:32:02,28.2
2019-11-25 18:32:04,28.2
2019-11-25 18:32:06,28.2
2019-11-25 18:32:08,28.2
2019-11-25 18:32:11,28.2
2019-11-25 18:32:13,28.2
2019-11-25 18:32:15,28.2
2019-11-25 18:32:17,28.2
2019-11-25 18:32:19,28.2
2019-11-25 18:32:21,28.2
2019-11-25 18:32:24,28.2
2019-11-25 18:32:26,28.2
2019-11-25 18:32:28,28.2
2019-11-25 18:32:30,28.19
2019-11-25 18:32:32,28.19
2019-11-25 18:32:35,28.19
2019-11-25 18:32:37,28.19
2019-11-25 18:32:39,28.19
2019-11-25 18:32:41,28.19
2019-11-25 18:32:43,28.18
2019-11-25 18:32:45,28.19
2019-11-25 18:32:48,28.18
2019-11-25 18:32:50,28.18
2019-11-25 18:32:52,28.18
2019-11-25 18:32:54,28.18
2019-11-25 18:32:56,28.18
2019-11-25 18:32:59,28.18
2019-11-25 18:33:01,28.18
2019-11-25 18:33:03,28.18
2019-11-25 18:33:05,28.18
2019-11-25 18:33:07,28.18
2019-11-25 18:33:09,28.17
2019-11-25 18:33:12,28.17
2019-11-25 18:33:14,28.17
2019-11-25 18:33:16,28.17
2019-11-25 18:33:18,28.17
2019-11-25 18:33:20,28.17
2019-11-25 18:33:23,28.17
2019-11-25 18:33:25,28.17
2019-11-25 18:33:27,28.17
2019-11-25 18:33:29,28.17
2019-11-25 18:33:31,28.17
2019-11-25 18:33:33,28.17
2019-11-25 18:33:36,28.17
2019-11-25 18:33:38,28.16
2019-11-25 18:33:40,28.17
2019-11-25 18:33:42,28.16
2019-11-25 18:33:44,28.16
2019-11-25 18:33:47,28.16
2019-11-25 18:33:49,28.16
2019-11-25 18:33:51,28.16
2019-11-25 18:33:53,28.16
2019-11-25 18:33:55,28.16
2019-11-25 18:33:57,28.16
2019-11-25 18:34:00,28.16
2019-11-25 18:34:02,28.16
2019-11-25 18:34:04,28.16
2019-11-25 18:34:06,28.16
2019-11-25 18:34:08,28.16
2019-11-25 18:34:11,28.16
2019-11-25 18:34:13,28.15
2019-11-25 18:34:15,28.15
2019-11-25 18:34:17,28.15
2019-11-25 18:34:20,28.15
2019-11-25 18:34:22,28.15
2019-11-25 18:34:24,28.15
2019-11-25 18:34:26,28.15
2019-11-25 18:34:28,28.15
2019-11-25 18:34:31,28.15
2019-11-25 18:34:33,28.15
2019-11-25 18:34:35,28.15
2019-11-25 18:34:37,28.15
2019-11-25 18:34:39,28.15
2019-11-25 18:34:42,28.15
2019-11-25 18:34:44,28.15
2019-11-25 18:34:46,28.15
2019-11-25 18:34:48,28.14
2019-11-25 18:34:50,28.14
2019-11-25 18:34:53,28.15
2019-11-25 18:34:55,28.14
2019-11-25 18:34:57,28.14
2019-11-25 18:34:59,28.14
2019-11-25 18:35:01,28.14
2019-11-25 18:35:04,28.14
2019-11-25 18:35:06,28.14
2019-11-25 18:35:08,28.13
2019-11-25 18:35:10,28.13
2019-11-25 18:35:13,28.13
2019-11-25 18:35:15,28.13
2019-11-25 18:35:17,28.13
2019-11-25 18:35:19,28.13
2019-11-25 18:35:21,28.13
2019-11-25 18:35:24,28.13
2019-11-25 18:35:26,28.13
2019-11-25 18:35:28,28.13
2019-11-25 18:35:30,28.13
2019-11-25 18:35:32,28.13
2019-11-25 18:35:35,28.13
2019-11-25 18:35:37,28.13
2019-11-25 18:35:39,28.13
2019-11-25 18:35:41,28.13
2019-11-25 18:35:43,28.12
2019-11-25 18:35:46,28.12
2019-11-25 18:35:48,28.12
2019-11-25 18:35:50,28.12
2019-11-25 18:35:52,28.12
2019-11-25 18:35:54,28.12
2019-11-25 18:35:57,28.12
2019-11-25 18:35:59,28.12
2019-11-25 18:36:01,28.12
