P=2.0 I=0.0 D=0.0
Time,Temperature
2019-11-25 19:15:39,31.95
2019-11-25 19:15:41,31.94
2019-11-25 19:15:43,31.94
2019-11-25 19:15:45,31.94
2019-11-25 19:15:47,31.94
2019-11-25 19:15:50,31.93
2019-11-25 19:15:52,31.93
2019-11-25 19:15:54,31.93
2019-11-25 19:15:56,31.93
2019-11-25 19:15:59,31.92
2019-11-25 19:16:01,31.92
2019-11-25 19:16:03,31.92
2019-11-25 19:16:05,31.91
2019-11-25 19:16:07,31.91
2019-11-25 19:16:10,31.91
2019-11-25 19:16:12,31.9
2019-11-25 19:16:14,31.9
2019-11-25 19:16:16,31.9
2019-11-25 19:16:18,31.89
2019-11-25 19:16:20,31.88
2019-11-25 19:16:23,31.88
2019-11-25 19:16:25,31.87
2019-11-25 19:16:27,31.87
2019-11-25 19:16:29,31.87
2019-11-25 19:16:31,31.86
2019-11-25 19:16:34,31.86
2019-11-25 19:16:36,31.86
2019-11-25 19:16:38,31.85
2019-11-25 19:16:40,31.85
2019-11-25 19:16:42,31.84
2019-11-25 19:16:44,31.83
2019-11-25 19:16:47,31.83
2019-11-25 19:16:49,31.83
2019-11-25 19:16:51,31.82
2019-11-25 19:16:53,31.82
2019-11-25 19:16:55,31.82
2019-11-25 19:16:58,31.81
2019-11-25 19:17:00,31.81
2019-11-25 19:17:02,31.81
2019-11-25 19:17:04,31.8
2019-11-25 19:17:06,31.8
2019-11-25 19:17:08,31.8
2019-11-25 19:17:11,31.8
2019-11-25 19:17:13,31.79
2019-11-25 19:17:15,31.79
2019-11-25 19:17:17,31.79
2019-11-25 19:17:19,31.79
2019-11-25 19:17:22,31.79
2019-11-25 19:17:24,31.79
2019-11-25 19:17:26,31.78
2019-11-25 19:17:28,31.78
2019-11-25 19:17:30,31.78
2019-11-25 19:17:32,31.78
2019-11-25 19:17:35,31.78
2019-11-25 19:17:37,31.78
2019-11-25 19:17:39,31.78
2019-11-25 19:17:41,31.79
2019-11-25 19:17:43,31.79
2019-11-25 19:17:46,31.79
2019-11-25 19:17:48,31.79
2019-11-25 19:17:50,31.8
2019-11-25 19:17:52,31.8
2019-11-25 19:17:54,31.8
2019-11-25 19:17:56,31.8
2019-11-25 19:17:59,31.8
2019-11-25 19:18:01,31.81
2019-11-25 19:18:03,31.81
2019-11-25 19:18:05,31.81
2019-11-25 19:18:07,31.82
2019-11-25 19:18:10,31.82
2019-11-25 19:18:12,31.82
2019-11-25 19:18:14,31.82
2019-11-25 19:18:16,31.83
2019-11-25 19:18:18,31.83
2019-11-25 19:18:20,31.83
2019-11-25 19:18:23,31.84
2019-11-25 19:18:25,31.85
2019-11-25 19:18:27,31.85
2019-11-25 19:18:29,31.86
2019-11-25 19:18:31,31.86
2019-11-25 19:18:34,31.86
2019-11-25 19:18:36,31.87
2019-11-25 19:18:38,31.87
2019-11-25 19:18:40,31.87
2019-11-25 19:18:42,31.88
2019-11-25 19:18:44,31.88
2019-11-25 19:18:47,31.89
2019-11-25 19:18:49,31.9
2019-11-25 19:18:51,31.9
2019-11-25 19:18:53,31.9
2019-11-25 19:18:55,31.9
2019-11-25 19:18:58,31.91
2019-11-25 19:19:00,31.91
2019-11-25 19:19:02,31.91
2019-11-25 19:19:04,31.92
2019-11-25 19:19:06,31.92
2019-11-25 19:19:08,31.92
2019-11-25 19:19:11,31.92
2019-11-25 19:19:13,31.93
2019-11-25 19:19:15,31.93
2019-11-25 19:19:17,31.93
2019-11-25 19:19:19,31.93
2019-11-25 19:19:22,31.94
2019-11-25 19:19:24,31.94
2019-11-25 19:19:26,31.94
2019-11-25 19:19:28,31.94
2019-11-25 19:19:30,31.94
2019-11-25 19:19:32,31.94
2019-11-25 19:19:35,31.94
2019-11-25 19:19:37,31.94
2019-11-25 19:19:39,31.94
2019-11-25 19:19:41,31.94
2019-11-25 19:19:43,31.94
2019-11-25 19:19:46,31.94
2019-11-25 19:19:48,31.94
2019-11-25 19:19:50,31.94
2019-11-25 19:19:52,31.94
2019-11-25 19:19:54,31.93
2019-11-25 19:19:56,31.93
2019-11-25 19:19:59,31.93
2019-11-25 19:20:01,31.93
2019-11-25 19:20:03,31.93
2019-11-25 19:20:05,31.93
2019-11-25 19:20:07,31.92
2019-11-25 19:20:10,31.92
2019-11-25 19:20:12,31.92
2019-11-25 19:20:14,31.92
2019-11-25 19:20:16,31.91
2019-11-25 19:20:18,31.91
2019-11-25 19:20:20,31.91
2019-11-25 19:20:23,31.9
2019-11-25 19:20:25,31.9
2019-11-25 19:20:27,31.9
2019-11-25 19:20:29,31.89
2019-11-25 19:20:31,31.88
2019-11-25 19:20:34,31.88
2019-11-25 19:20:36,31.88
2019-11-25 19:20:38,31.87
2019-11-25 19:20:40,31.87
2019-11-25 19:20:42,31.86
2019-11-25 19:20:44,31.86
2019-11-25 19:20:47,31.86
2019-11-25 19:20:49,31.86
2019-11-25 19:20:51,31.85
2019-11-25 19:20:53,31.85
2019-11-25 19:20:55,31.84
2019-11-25 19:20:58,31.83
2019-11-25 19:21:00,31.83
2019-11-25 19:21:02,31.83
2019-11-25 19:21:04,31.82
2019-11-25 19:21:06,31.82
2019-11-25 19:21:08,31.82
2019-11-25 19:21:11,31.82
2019-11-25 19:21:13,31.81
2019-11-25 19:21:15,31.81
2019-11-25 19:21:17,31.81
2019-11-25 19:21:19,31.81
2019-11-25 19:21:22,31.8
2019-11-25 19:21:24,31.8
2019-11-25 19:21:26,31.8
2019-11-25 19:21:28,31.8
2019-11-25 19:21:30,31.8
2019-11-25 19:21:32,31.8
2019-11-25 19:21:35,31.8
2019-11-25 19:21:37,31.8
2019-11-25 19:21:39,31.8
2019-11-25 19:21:41,31.8
2019-11-25 19:21:43,31.8
2019-11-25 19:21:46,31.79
2019-11-25 19:21:48,31.8
2019-11-25 19:21:50,31.8
2019-11-25 19:21:52,31.8
2019-11-25 19:21:54,31.8
2019-11-25 19:21:56,31.8
